전월세구분,dong,도로명,계약면적(㎡),계약년월,계약일,보증금(만원),월세(만원),건축년도,loc,x,y,번지,번지.1,번지.1.1,번지.1.1.1,번지
월세,효자동3가,척동1길,48.9135,202022.3,16.9,4035.0,29.65,2012.5,전북 전주시 효자동3가 척동1길,127.099043992,35.821423063000005,20,20,20,20,20
월세,효자동3가,척동2길,46.66666666666666,202038.66666666663,20.166666666666668,1733.333333333333,39.66666666666666,2011.6,전북 전주시 효자동3가 척동2길,127.10030005700001,35.821444651,6,6,6,6,6
월세,효자동3가,척동3길,46.389756097560976,202044.78048780488,15.707317073170733,2643.902439024391,29.63414634146341,2013.55,전북 전주시 효자동3가 척동3길,127.09979963200001,35.822113566999995,41,41,41,41,41
월세,효자동3가,척동4길,46.55714285714286,202055.1428571429,15.714285714285715,2714.285714285714,34.07142857142857,2013.333333333333,전북 전주시 효자동3가 척동4길,127.100095423,35.822315938,14,14,14,14,14
월세,효자동3가,척동5길,40.3175,202031.58333333328,11.916666666666664,2325.0,29.75,2012.916666666667,전북 전주시 효자동3가 척동5길,127.099805312,35.822963158,12,12,12,12,12
월세,효자동3가,척동6길,53.54875,202066.125,12.75,3562.5,35.375,2012.5,전북 전주시 효자동3가 척동6길,127.100817721,35.822985996999996,8,8,8,8,8
월세,효자동3가,척동7길,43.465,202024.25,17.125,2881.25,22.8125,2011.333333333333,전북 전주시 효자동3가 척동7길,127.098784119,35.823662432,16,16,16,16,16
월세,효자동3가,척동8길,50.741875,202026.6875,14.3125,3775.0,30.8125,2011.8666666666666,전북 전주시 효자동3가 척동8길,127.100879596,35.823427081999995,16,16,16,16,16
월세,효자동3가,척동9길,47.622,202045.8,18.4,4860.0,20.8,2011.75,전북 전주시 효자동3가 척동9길,127.099809915,35.824606662,5,5,5,5,5
월세,효자동3가,척동길,46.78529411764707,202035.94117647046,14.176470588235292,3517.6470588235293,32.294117647058826,2013.2307692307693,전북 전주시 효자동3가 척동길,127.09980894700001,35.824362559,17,17,17,17,17
월세,효자동3가,천잠로,50.0,202103.0,30.0,2000.0,40.0,2021.0,전북 전주시 효자동3가 천잠로,127.09214138899999,35.811710561999995,1,1,1,1,1
월세,효자동3가,홍산로,49.97,202009.0,24.0,1000.0,60.0,,전북 전주시 효자동3가 홍산로,127.10515013,35.808150243,1,1,1,1,1
월세,효자동3가,황강서원1길,50.902,202065.4,15.8,2460.0,40.6,2012.2,전북 전주시 효자동3가 황강서원1길,127.09830225299999,35.828167656,5,5,5,5,5
월세,효자동3가,황강서원2길,64.41764705882352,202035.05882352946,16.0,5164.705882352941,29.64705882352941,2012.1176470588239,전북 전주시 효자동3가 황강서원2길,127.099442304,35.827799041999995,17,17,17,17,17
월세,효자동3가,황강서원3길,60.0,202102.0,19.0,1500.0,70.0,2018.0,전북 전주시 효자동3가 황강서원3길,127.100095154,35.829119211,1,1,1,1,1
월세,효자동3가,황강서원4길,46.0652380952381,202034.80952380953,18.047619047619047,2747.6190476190477,35.333333333333336,2012.6,전북 전주시 효자동3가 황강서원4길,127.100386449,35.827546481999995,21,21,21,21,21
월세,효자동3가,황강서원5길,48.942,202047.0,16.9,3800.0,27.8,2011.888888888889,전북 전주시 효자동3가 황강서원5길,127.10136124,35.830010825,10,10,10,10,10
월세,효자동3가,황강서원로,60.93904761904764,202048.2857142857,16.428571428571427,3300.0,36.904761904761905,2012.1,전북 전주시 효자동3가 황강서원로,127.098499602,35.828366798000005,21,21,21,21,21
월세,효자동3가,효자로,52.428,202083.6,18.4,3700.0,38.6,2017.75,전북 전주시 효자동3가 효자로,127.10867288799999,35.820391554000004,5,5,5,5,5
전세,경원동2가,동문길,70.0,202102.0,24.0,8000.0,0.0,2010.0,전북 전주시 경원동2가 동문길,127.147800055,35.817682728,1,1,1,1,1
전세,경원동3가,현무1길,53.38,202038.0,25.0,5000.0,0.0,2004.0,전북 전주시 경원동3가 현무1길,127.14857609,35.819624074000004,3,3,3,3,3
전세,경원동3가,현무3길,56.76,202011.0,9.0,3500.0,0.0,1984.0,전북 전주시 경원동3가 현무3길,127.148921586,35.820521574000004,1,1,1,1,1
전세,고사동,전주객사2길,50.0,202008.0,8.0,3500.0,0.0,2010.0,전북 전주시 고사동 전주객사2길,127.141305121,35.817606371,1,1,1,1,1
전세,고사동,전주객사4길,109.85,202009.5,20.0,3750.0,0.0,2016.0,전북 전주시 고사동 전주객사4길,127.142886696,35.82203339,2,2,2,2,2
전세,고사동,전주객사5길,49.0,202103.0,13.0,5000.0,0.0,2014.0,전북 전주시 고사동 전주객사5길,127.144411,35.822505528,1,1,1,1,1
전세,교동,낙수정2길,66.0,202007.0,7.0,2000.0,0.0,,전북 전주시 교동 낙수정2길,127.16801356200001,35.810020852,1,1,1,1,1
전세,남노송동,간납대1길,73.0,202004.0,24.0,6000.0,0.0,1976.0,전북 전주시 남노송동 간납대1길,127.15928340200001,35.817520004,1,1,1,1,1
전세,남노송동,관선1길,33.43,202009.0,15.333333333333336,5333.333333333333,0.0,2003.666666666667,전북 전주시 남노송동 관선1길,127.154583621,35.819657409,3,3,3,3,3
전세,남노송동,관선3길,73.61142857142856,202020.8571428572,19.714285714285715,5528.571428571428,0.0,1978.666666666667,전북 전주시 남노송동 관선3길,127.15446813,35.820397593,7,7,7,7,7
전세,남노송동,관선5길,149.86,202012.0,14.0,5000.0,0.0,1983.0,전북 전주시 남노송동 관선5길,127.15717191899999,35.821924685,1,1,1,1,1
전세,남노송동,마당재1길,62.723333333333336,202009.16666666663,9.166666666666666,8083.333333333332,0.0,2011.4,전북 전주시 남노송동 마당재1길,127.16025032600001,35.819544121999996,6,6,6,6,6
전세,남노송동,마당재2길,56.165,202056.0,12.0,4500.0,0.0,1988.5,전북 전주시 남노송동 마당재2길,127.160730412,35.820976045,2,2,2,2,2
전세,다가동3가,전주객사1길,26.66666666666667,202004.33333333328,21.66666666666667,5666.666666666668,0.0,2002.0,전북 전주시 다가동3가 전주객사1길,127.140470217,35.817099055999996,3,3,3,3,3
전세,대성동,객원길,96.5,202101.0,15.0,10000.0,0.0,1983.0,전북 전주시 대성동 객원길,127.175506664,35.798614533,1,1,1,1,1
전세,동서학동,서학4길,33.0,202012.0,29.0,2600.0,0.0,,전북 전주시 동서학동 서학4길,127.15270649600001,35.806932184000004,1,1,1,1,1
전세,동서학동,서학로,99.57,202012.0,23.0,13000.0,0.0,1980.0,전북 전주시 동서학동 서학로,127.161948564,35.809085707,1,1,1,1,1
전세,동서학동,장승배기로,45.0,202012.0,9.0,5000.0,0.0,2018.0,전북 전주시 동서학동 장승배기로,127.15207232600001,35.805381818,1,1,1,1,1
전세,동서학동,전주천서로,125.0,202007.0,23.0,20000.0,0.0,2017.0,전북 전주시 동서학동 전주천서로,127.16086241200001,35.810698712,1,1,1,1,1
전세,동서학동,천경로,36.0,202012.0,9.0,4000.0,0.0,1979.0,전북 전주시 동서학동 천경로,127.15303545299999,35.806680309,1,1,1,1,1
전세,동서학동,학봉1길,51.56,202011.0,5.0,5000.0,0.0,,전북 전주시 동서학동 학봉1길,127.15181098299999,35.804615936,1,1,1,1,1
전세,동서학동,황학5길,76.936,202102.2,19.4,8400.0,0.0,1990.0,전북 전주시 동서학동 황학5길,127.159254085,35.80762556,5,5,5,5,5
전세,동완산동,전주천서로,100.0,202007.0,11.0,5000.0,0.0,2003.0,전북 전주시 동완산동 전주천서로,127.147741363,35.810529421999995,1,1,1,1,1
전세,삼천동1가,거마남로,70.39999999999998,202009.0,11.0,5000.0,0.0,1993.666666666667,전북 전주시 삼천동1가 거마남로,127.117068365,35.794942624,3,3,3,3,3
전세,삼천동1가,거마산1길,56.74,202054.0,15.5,3750.0,0.0,1993.5,전북 전주시 삼천동1가 거마산1길,127.121686466,35.79753865,2,2,2,2,2
전세,삼천동1가,거마산2길,49.75,202054.0,19.5,3250.0,0.0,1994.5,전북 전주시 삼천동1가 거마산2길,127.12385374200001,35.796770205,2,2,2,2,2
전세,삼천동1가,거마산로,74.88499999999998,202031.25,12.0,5125.0,0.0,1996.0,전북 전주시 삼천동1가 거마산로,127.12253449,35.796910799,4,4,4,4,4
전세,삼천동1가,거마서로,87.86,202054.0,12.0,5000.0,0.0,1993.5,전북 전주시 삼천동1가 거마서로,127.119589241,35.793479685,2,2,2,2,2
전세,삼천동1가,거마중앙로,81.61,202072.33333333328,19.666666666666668,6166.666666666668,0.0,1994.0,전북 전주시 삼천동1가 거마중앙로,127.122368902,35.796329723,3,3,3,3,3
전세,삼천동1가,삼천천변1길,72.65,202009.0,17.0,8000.0,0.0,2016.0,전북 전주시 삼천동1가 삼천천변1길,127.11196986799999,35.795273303,1,1,1,1,1
전세,삼천동1가,삼천천변2길,47.46666666666667,202005.66666666663,16.666666666666668,7000.0,0.0,2016.333333333333,전북 전주시 삼천동1가 삼천천변2길,127.11428852200001,35.796898168,3,3,3,3,3
전세,삼천동1가,삼천천변3길,60.0,202005.0,2.0,7500.0,0.0,2018.0,전북 전주시 삼천동1가 삼천천변3길,127.111538786,35.798208902,1,1,1,1,1
전세,삼천동1가,상거마1길,147.66,202006.5,19.0,6250.0,0.0,1995.5,전북 전주시 삼천동1가 상거마1길,127.119521405,35.79555904,2,2,2,2,2
전세,삼천동1가,상거마2길,57.5,202008.0,15.5,3250.0,0.0,1993.5,전북 전주시 삼천동1가 상거마2길,127.11984461899999,35.795713338,2,2,2,2,2
전세,삼천동1가,상거마3길,66.0125,202054.75,14.75,4750.0,0.0,1994.0,전북 전주시 삼천동1가 상거마3길,127.119849372,35.79606407,4,4,4,4,4
전세,삼천동1가,상거마4길,56.55,202039.66666666663,13.333333333333336,4333.333333333333,0.0,2008.0,전북 전주시 삼천동1가 상거마4길,127.11951712700001,35.797009096,3,3,3,3,3
전세,삼천동1가,솟대1길,101.38,202008.4,13.6,6160.0,0.0,2000.5,전북 전주시 삼천동1가 솟대1길,127.126140112,35.794394214,5,5,5,5,5
전세,삼천동1가,솟대2길,48.966923076923074,202008.0769230769,15.538461538461535,3476.9230769230767,0.0,1998.3636363636365,전북 전주시 삼천동1가 솟대2길,127.125889461,35.795251491,13,13,13,13,13
전세,삼천동1가,송정1길,65.5,202054.0,20.5,3750.0,0.0,1994.0,전북 전주시 삼천동1가 송정1길,127.11953905200001,35.798996035,2,2,2,2,2
전세,삼천동1가,송정2길,50.85,202007.5,20.0,4250.0,0.0,1994.0,전북 전주시 삼천동1가 송정2길,127.11914412200001,35.799742138,2,2,2,2,2
전세,삼천동1가,송정3길,59.4,202010.5,18.5,6000.0,0.0,1990.0,전북 전주시 삼천동1가 송정3길,127.12037198,35.800863317,2,2,2,2,2
전세,삼천동1가,송정로,84.79999999999998,202007.57142857145,9.428571428571429,5000.0,0.0,1989.833333333333,전북 전주시 삼천동1가 송정로,127.117766983,35.80216291,7,7,7,7,7
전세,삼천동1가,안행2길,91.805,202102.0,14.5,8000.0,0.0,2008.5,전북 전주시 삼천동1가 안행2길,127.12959725399999,35.801035301999995,2,2,2,2,2
전세,삼천동1가,안행4길,44.9,202071.33333333328,19.666666666666668,5000.0,0.0,2012.0,전북 전주시 삼천동1가 안행4길,127.13190822700001,35.799999905,3,3,3,3,3
전세,삼천동1가,안행6길,53.16,202007.5,9.5,6000.0,0.0,2014.0,전북 전주시 삼천동1가 안행6길,127.13288744299999,35.800914874,2,2,2,2,2
전세,삼천동1가,안행8길,66.85,202009.0,25.0,8250.0,0.0,2012.0,전북 전주시 삼천동1가 안행8길,127.134105155,35.800786441999996,2,2,2,2,2
전세,삼천동1가,양지2길,99.28,202006.0,1.0,5000.0,0.0,2020.0,전북 전주시 삼천동1가 양지2길,127.120940062,35.792419736999996,1,1,1,1,1
전세,삼천동1가,용리로,75.46,202040.0,27.0,6000.0,0.0,1993.5,전북 전주시 삼천동1가 용리로,127.120953095,35.798494589,3,3,3,3,3
전세,삼천동1가,하거마1길,85.86,202009.0,29.0,6000.0,0.0,1993.0,전북 전주시 삼천동1가 하거마1길,127.119034104,35.792839191,1,1,1,1,1
전세,삼천동1가,하거마2길,48.540000000000006,202056.25,17.375,4825.0,0.0,1994.5,전북 전주시 삼천동1가 하거마2길,127.118912084,35.793572609,8,8,8,8,8
전세,삼천동1가,하거마3길,88.9225,202030.5,20.75,6375.0,0.0,1993.5,전북 전주시 삼천동1가 하거마3길,127.1188712,35.794551464,4,4,4,4,4
전세,삼천동1가,하거마4길,77.434,202027.8,13.4,5160.0,0.0,1994.25,전북 전주시 삼천동1가 하거마4길,127.11891309399999,35.795306959,5,5,5,5,5
전세,삼천동1가,하거마5길,64.35833333333333,202039.33333333328,14.5,5000.0,0.0,1994.75,전북 전주시 삼천동1가 하거마5길,127.118871284,35.79622017,6,6,6,6,6
전세,삼천동1가,하거마6길,55.48666666666667,202009.0,17.333333333333332,3000.0,0.0,1994.333333333333,전북 전주시 삼천동1가 하거마6길,127.11928784700001,35.796807688,3,3,3,3,3
전세,삼천동1가,하거마7길,59.0,202008.0,10.0,2800.0,0.0,1995.0,전북 전주시 삼천동1가 하거마7길,127.11908219799999,35.798304537,1,1,1,1,1
전세,삼천동2가,비아길,99.63,202006.0,1.0,9000.0,0.0,2001.0,전북 전주시 삼천동2가 비아길,127.103718696,35.779664025,1,1,1,1,1
전세,삼천동2가,정동길,88.84,202011.0,18.0,5000.0,0.0,2019.0,전북 전주시 삼천동2가 정동길,127.10370463299999,35.782300549,1,1,1,1,1
전세,서노송동,물왕멀3길,66.9,202007.0,16.5,2250.0,0.0,1999.0,전북 전주시 서노송동 물왕멀3길,127.146961512,35.827399109,2,2,2,2,2
전세,서노송동,물왕멀4길,47.375,202056.0,20.0,6000.0,0.0,2012.25,전북 전주시 서노송동 물왕멀4길,127.146704329,35.828408465,4,4,4,4,4
전세,서서학동,공수내1길,100.45,202004.0,7.0,5000.0,0.0,,전북 전주시 서서학동 공수내1길,127.148276235,35.805330280999996,1,1,1,1,1
전세,서서학동,공수내2길,99.09,202007.0,7.0,2500.0,0.0,1981.0,전북 전주시 서서학동 공수내2길,127.14842167200001,35.807520822,1,1,1,1,1
전세,서서학동,공수내로,70.83,202007.0,4.0,2500.0,0.0,1995.0,전북 전주시 서서학동 공수내로,127.148695086,35.805756645,1,1,1,1,1
전세,서서학동,서학2길,31.98,202040.0,13.333333333333336,3466.666666666666,0.0,1996.0,전북 전주시 서서학동 서학2길,127.150797641,35.805220365,3,3,3,3,3
전세,서서학동,학봉1길,58.2,202007.0,10.0,6000.0,0.0,,전북 전주시 서서학동 학봉1길,127.151563028,35.804502989,1,1,1,1,1
전세,서서학동,흑석1길,78.22,202004.0,13.0,12000.0,0.0,2018.0,전북 전주시 서서학동 흑석1길,127.148416038,35.797590524,1,1,1,1,1
전세,서서학동,흑석로,55.21285714285716,202007.92857142846,15.928571428571427,4764.285714285715,0.0,2020.0,전북 전주시 서서학동 흑석로,127.149544746,35.803238101,14,14,14,14,14
전세,서신동,감나무3길,166.0,202006.0,25.0,8600.0,0.0,1999.0,전북 전주시 서신동 감나무3길,127.121788784,35.830816206,1,1,1,1,1
전세,서신동,감나무4길,125.0,202009.0,4.0,11000.0,0.0,1996.0,전북 전주시 서신동 감나무4길,127.12168671399999,35.831675685,1,1,1,1,1
전세,서신동,감나무로,57.52,202005.0,18.0,4800.0,0.0,1995.0,전북 전주시 서신동 감나무로,127.119919813,35.829470788,1,1,1,1,1
전세,서신동,고사평1길,45.02869565217391,202032.60869565216,13.08695652173913,5586.95652173913,0.0,2007.142857142857,전북 전주시 서신동 고사평1길,127.108066741,35.834956491999996,23,23,23,23,23
전세,서신동,고사평2길,75.53200000000002,202026.4,12.4,6700.0,0.0,2002.8,전북 전주시 서신동 고사평2길,127.109661611,35.834609126,5,5,5,5,5
전세,서신동,고사평3길,47.42100000000001,202046.0,18.0,3710.0,0.0,2009.3,전북 전주시 서신동 고사평3길,127.108248145,35.836171611,10,10,10,10,10
전세,서신동,고사평4길,37.87384615384615,202022.61538461526,15.923076923076925,4553.846153846154,0.0,2005.9230769230767,전북 전주시 서신동 고사평4길,127.110402534,35.835359565,13,13,13,13,13
전세,서신동,고사평5길,49.018461538461544,202023.15384615387,15.384615384615385,4907.692307692308,0.0,2005.0,전북 전주시 서신동 고사평5길,127.108066741,35.834956491999996,13,13,13,13,13
전세,서신동,고사평6길,43.025,202078.75,7.75,3200.0,0.0,2008.75,전북 전주시 서신동 고사평6길,127.110021244,35.836417579,4,4,4,4,4
전세,서신동,고사평7길,54.27956521739131,202053.69565217392,16.565217391304348,5608.695652173914,0.0,2008.3636363636365,전북 전주시 서신동 고사평7길,127.11008986799999,35.837074049,23,23,23,23,23
전세,서신동,고사평8길,41.25,202008.5,25.5,3900.0,0.0,2009.5,전북 전주시 서신동 고사평8길,127.11106298899999,35.836626854,2,2,2,2,2
전세,서신동,고사평9길,53.59411764705883,202041.29411764702,17.941176470588232,5788.235294117647,0.0,2007.0,전북 전주시 서신동 고사평9길,127.11069281399999,35.837730431,17,17,17,17,17
전세,서신동,고사평로,71.73333333333333,202069.66666666663,14.0,9666.666666666666,0.0,2006.333333333333,전북 전주시 서신동 고사평로,127.10966630200001,35.8348638,3,3,3,3,3
전세,서신동,백제대로,35.9,202005.0,15.0,1000.0,0.0,1979.0,전북 전주시 서신동 백제대로,127.122308675,35.825546333,1,1,1,1,1
전세,서신동,새터로,56.54,202011.0,14.5,7875.0,0.0,2014.5,전북 전주시 서신동 새터로,127.119744302,35.835176732,4,4,4,4,4
전세,서신동,서신로,72.02,202009.0,4.0,7000.0,0.0,1996.0,전북 전주시 서신동 서신로,127.11562275700001,35.834838695,1,1,1,1,1
전세,서신동,서신천변10길,51.804285714285705,202061.57142857145,9.714285714285714,3942.857142857143,0.0,2000.8,전북 전주시 서신동 서신천변10길,127.114485483,35.829860944,7,7,7,7,7
전세,서신동,서신천변13길,46.295,202006.0,13.5,4500.0,0.0,2003.5,전북 전주시 서신동 서신천변13길,127.114083887,35.830397891,2,2,2,2,2
전세,서신동,서신천변15길,57.75,202057.5,8.0,4000.0,0.0,1996.5,전북 전주시 서신동 서신천변15길,127.11407416200001,35.83172749,2,2,2,2,2
전세,서신동,서신천변1길,86.1625,202056.25,20.0,7250.0,0.0,2011.0,전북 전주시 서신동 서신천변1길,127.113448176,35.826475104000004,4,4,4,4,4
전세,서신동,서신천변2길,37.205714285714286,202049.57142857145,14.428571428571427,2857.142857142857,0.0,2002.666666666667,전북 전주시 서신동 서신천변2길,127.115137261,35.826536606,7,7,7,7,7
전세,서신동,서신천변3길,51.0,202007.0,2.0,3500.0,0.0,1997.0,전북 전주시 서신동 서신천변3길,127.114058784,35.827755431,1,1,1,1,1
전세,서신동,서신천변4길,36.615,202007.66666666663,12.333333333333336,3666.666666666666,0.0,2000.333333333333,전북 전주시 서신동 서신천변4길,127.11433024200001,35.827965283000005,6,6,6,6,6
전세,서신동,서신천변5길,62.48333333333333,202038.83333333328,8.166666666666666,3916.666666666666,0.0,1996.666666666667,전북 전주시 서신동 서신천변5길,127.114050445,35.828103809,6,6,6,6,6
전세,서신동,서신천변6길,58.0,202010.0,9.0,4000.0,0.0,1997.0,전북 전주시 서신동 서신천변6길,127.114750425,35.828089647,1,1,1,1,1
전세,서신동,서신천변7길,33.86,202055.25,15.25,4250.0,0.0,2007.0,전북 전주시 서신동 서신천변7길,127.11349008100001,35.828687908,4,4,4,4,4
전세,서신동,서신천변8길,30.5,202021.625,16.75,4250.0,0.0,2001.833333333333,전북 전주시 서신동 서신천변8길,127.115166931,35.828493164,8,8,8,8,8
전세,서신동,서신천변9길,102.84,202011.0,20.0,12000.0,0.0,1995.0,전북 전주시 서신동 서신천변9길,127.11406536700001,35.829683259,1,1,1,1,1
전세,서신동,서신천변로,66.83333333333333,202007.0,19.666666666666668,6166.666666666668,0.0,1995.666666666667,전북 전주시 서신동 서신천변로,127.114072921,35.826345885,3,3,3,3,3
전세,서신동,안터1길,55.0,202012.0,28.0,10000.0,0.0,2018.0,전북 전주시 서신동 안터1길,127.117376059,35.827430233,1,1,1,1,1
전세,서신동,안터2길,45.5,202102.5,6.5,3000.0,0.0,2007.0,전북 전주시 서신동 안터2길,127.11867301299999,35.828509566,2,2,2,2,2
전세,서신동,안터4길,35.484,202026.2,13.6,3350.0,0.0,2004.7777777777767,전북 전주시 서신동 안터4길,127.119029052,35.829246364,10,10,10,10,10
전세,서신동,안터5길,47.56666666666666,202070.66666666663,20.666666666666668,5000.0,0.0,2002.0,전북 전주시 서신동 안터5길,127.11810333700001,35.83043061,3,3,3,3,3
전세,서신동,안터6길,21.35,202056.5,9.5,3250.0,0.0,2002.0,전북 전주시 서신동 안터6길,127.117844116,35.831481471,2,2,2,2,2
전세,서신동,유연로,69.44285714285715,202023.0,16.571428571428573,8528.57142857143,0.0,2013.5714285714291,전북 전주시 서신동 유연로,127.113665215,35.825571247,7,7,7,7,7
전세,서신동,잿뜸2길,50.25333333333333,202037.33333333328,13.666666666666664,4333.333333333333,0.0,2008.333333333333,전북 전주시 서신동 잿뜸2길,127.124646411,35.827808970999996,3,3,3,3,3
전세,서신동,전룡2길,39.6,202101.0,17.0,3000.0,0.0,1997.0,전북 전주시 서신동 전룡2길,127.117620894,35.826053188,1,1,1,1,1
전세,서신동,전룡3길,95.82,202101.0,24.0,9000.0,0.0,1998.0,전북 전주시 서신동 전룡3길,127.1179281,35.826190351,1,1,1,1,1
전세,서신동,전룡4길,145.0,202011.0,5.0,18000.0,0.0,2019.0,전북 전주시 서신동 전룡4길,127.11961732200001,35.826114154,1,1,1,1,1
전세,서신동,전룡5길,48.74,202037.0,17.666666666666668,5833.333333333332,0.0,2012.666666666667,전북 전주시 서신동 전룡5길,127.121202293,35.825922202,3,3,3,3,3
전세,서신동,전룡로,68.16499999999999,202007.0,8.0,12000.0,0.0,1998.5,전북 전주시 서신동 전룡로,127.11403496,35.8259343,2,2,2,2,2
전세,서완산동1가,빙고리2길,118.8,202011.0,5.0,17000.0,0.0,,전북 전주시 서완산동1가 빙고리2길,127.137746027,35.812230958,1,1,1,1,1
전세,서완산동1가,완산3길,62.0,202005.0,22.0,2400.0,0.0,,전북 전주시 서완산동1가 완산3길,127.14086595299999,35.811450812,1,1,1,1,1
전세,서완산동1가,용머리로,36.3,202005.0,1.0,5000.0,0.0,2012.0,전북 전주시 서완산동1가 용머리로,127.131583173,35.807258005,1,1,1,1,1
전세,서완산동1가,유기전2길,24.85333333333333,202009.33333333328,22.33333333333333,2900.0,0.0,2018.0,전북 전주시 서완산동1가 유기전2길,127.13680079999999,35.808302018,3,3,3,3,3
전세,서완산동2가,강당1길,46.76000000000001,202026.2,16.2,5400.0,0.0,2018.2,전북 전주시 서완산동2가 강당1길,127.13423731399999,35.809631425,5,5,5,5,5
전세,전동3가,풍남문2길,50.0,202011.0,20.0,5300.0,0.0,2010.0,전북 전주시 전동3가 풍남문2길,127.14414259600001,35.813655049,1,1,1,1,1
전세,중노송동,견훤로,60.0,202054.5,13.0,7000.0,0.0,2015.5,전북 전주시 중노송동 견훤로,127.162992321,35.820531791,2,2,2,2,2
전세,중노송동,견훤왕궁2길,72.25,202056.0,22.5,3850.0,0.0,1969.0,전북 전주시 중노송동 견훤왕궁2길,127.153136268,35.828347321,2,2,2,2,2
전세,중노송동,견훤왕궁로,53.33333333333334,202041.33333333328,5.666666666666668,6500.0,0.0,2017.0,전북 전주시 중노송동 견훤왕궁로,127.15353399899999,35.824872086999996,3,3,3,3,3
전세,중노송동,관선4길,68.545,202009.5,15.5,7750.0,0.0,2019.0,전북 전주시 중노송동 관선4길,127.154961567,35.822912173,2,2,2,2,2
전세,중노송동,관선5길,124.24,202012.0,7.0,15000.0,0.0,1978.0,전북 전주시 중노송동 관선5길,127.157528211,35.822982288,1,1,1,1,1
전세,중노송동,마당재3길,54.85714285714285,202036.2857142857,15.857142857142858,8000.0,0.0,2014.0,전북 전주시 중노송동 마당재3길,127.160491116,35.822188033,7,7,7,7,7
전세,중노송동,마당재4길,89.42,202102.0,20.0,8000.0,0.0,2004.0,전북 전주시 중노송동 마당재4길,127.160542735,35.823606966999996,1,1,1,1,1
전세,중노송동,문화1길,69.77571428571429,202061.2857142857,18.571428571428573,7571.428571428572,0.0,2015.857142857143,전북 전주시 중노송동 문화1길,127.15516766799999,35.824013518,7,7,7,7,7
전세,중노송동,문화2길,30.64,202005.0,30.0,3500.0,0.0,,전북 전주시 중노송동 문화2길,127.156101605,35.823810585,1,1,1,1,1
전세,중노송동,물왕멀로,30.714285714285715,202088.2857142857,12.571428571428573,3642.857142857143,0.0,2012.166666666667,전북 전주시 중노송동 물왕멀로,127.150737275,35.824566063,7,7,7,7,7
전세,중노송동,아중로,55.457142857142856,202049.0,19.714285714285715,2914.285714285714,0.0,1985.666666666667,전북 전주시 중노송동 아중로,127.1514534,35.822696952,7,7,7,7,7
전세,중노송동,인봉1길,74.745,202007.0,17.5,3500.0,0.0,1990.0,전북 전주시 중노송동 인봉1길,127.15837189700001,35.824414561,2,2,2,2,2
전세,중노송동,인봉2길,24.0,202012.0,13.0,1000.0,0.0,1983.0,전북 전주시 중노송동 인봉2길,127.154395899,35.827605504,1,1,1,1,1
전세,중노송동,인봉3길,72.28,202006.0,22.0,5000.0,0.0,1977.0,전북 전주시 중노송동 인봉3길,127.155058595,35.828368087,1,1,1,1,1
전세,중노송동,인봉남로,68.37666666666667,202009.0,16.0,2500.0,0.0,1972.666666666667,전북 전주시 중노송동 인봉남로,127.155261847,35.82645273,3,3,3,3,3
전세,중노송동,인봉로,59.40909090909091,202017.72727272726,14.636363636363635,6409.090909090909,0.0,2018.1818181818185,전북 전주시 중노송동 인봉로,127.158651065,35.823655751,11,11,11,11,11
전세,중노송동,인봉북로,44.31,202009.0,3.0,1250.0,0.0,1962.5,전북 전주시 중노송동 인봉북로,127.15402423299999,35.826792299999994,2,2,2,2,2
전세,중앙동4가,전라감영로,85.0,202006.0,30.0,9000.0,0.0,2012.0,전북 전주시 중앙동4가 전라감영로,127.143371398,35.815727454,1,1,1,1,1
전세,중인동,상승길,176.2,202004.0,21.0,23000.0,0.0,2014.0,전북 전주시 중인동 상승길,127.083673499,35.769396079,1,1,1,1,1
전세,중인동,중인3길,75.69,202101.0,25.0,7500.0,0.0,2008.0,전북 전주시 중인동 중인3길,127.093078513,35.766813674,1,1,1,1,1
전세,중화산동1가,강당2길,46.0075,202029.75,18.75,5500.0,0.0,2014.666666666667,전북 전주시 중화산동1가 강당2길,127.133743486,35.811408763,4,4,4,4,4
전세,중화산동1가,강당4길,25.487142857142853,202088.7142857143,16.142857142857142,4785.714285714285,0.0,2019.0,전북 전주시 중화산동1가 강당4길,127.13385206299999,35.813747127,7,7,7,7,7
전세,중화산동1가,따박골9길,52.24800000000001,202064.4,14.0,7600.0,0.0,2015.2,전북 전주시 중화산동1가 따박골9길,127.13021428299999,35.809918465,5,5,5,5,5
전세,중화산동1가,서원로,34.2,202044.0,19.8,4640.0,0.0,1997.6,전북 전주시 중화산동1가 서원로,127.12119683899999,35.812509585,5,5,5,5,5
전세,중화산동1가,선너머3길,49.824,202027.6,13.0,7700.0,0.0,2011.0,전북 전주시 중화산동1가 선너머3길,127.130841135,35.813536749,5,5,5,5,5
전세,중화산동1가,선너머로,30.0,202012.0,28.0,2500.0,0.0,2015.0,전북 전주시 중화산동1가 선너머로,127.126225595,35.816142881,1,1,1,1,1
전세,중화산동2가,따박골2길,75.0,202103.0,23.0,6000.0,0.0,1991.0,전북 전주시 중화산동2가 따박골2길,127.124804579,35.810887384000004,1,1,1,1,1
전세,중화산동2가,따박골5길,69.91666666666667,202008.33333333328,13.333333333333336,5666.666666666668,0.0,1990.666666666667,전북 전주시 중화산동2가 따박골5길,127.128285291,35.808234027,3,3,3,3,3
